Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
52;503956,78125;50208,8778078238;473,8035;120;11;349,3502;False
53;366199,90625;38637,6842295719;437,4511;120;11;349,9916;False
54;1087647,875;59678,4555777986;574,2778;100;11;350,8167;False
55;926714,875;54371,8502402753;551,7426;80;11;349,7473;False
56;318536,6875;20390,9766198602;422,4641;100;11;352,3961;False
57;2321304,75;143895,473108213;694,1176;130;11;350,6533;False
58;2503779,25;130512,250494384;707,3738;110;11;348,5577;False
59;2435495,5;219912,362053811;702,5008;110;11;348,5577;False
60;133824,078125;12917,0487329319;340,121;80;11;348,5577;False
61;19877,224609375;3484,14226796869;211,1487;60;12;350,0926;False
62;10344,7568359375;2139,43677961826;179,3407;50;12;350,0926;False
63;2727485,5;202357,204600519;722,671;120;12;350,9414;False
64;2070696,75;106625,685723411;674,5732;110;12;350,9414;False
65;14479,466796875;3113,63133533932;195,0685;50;12;350,9753;False
66;418723,5;24188,3499649169;452,3575;90;12;350,9753;False
67;2867042,75;146614,678106248;731,7429;110;12;350,9753;False
68;106829,0703125;9852,23270024676;321,4935;70;12;350,9753;False
69;28258,5859375;5154,47736379523;230,5617;60;12;350,5958;False
70;3417072;393918,644963199;764,5634;100;12;351,8991;False
71;1468903,375;76647,8875735912;619,0822;100;12;351,5129;False
72;1283836,125;110460,284795649;598,5871;80;12;351,2833;False
73;2068263;180972,691099589;674,3749;100;12;352,4975;False
74;1529628,375;146570,386716701;625,3835;90;12;352,3436;False
75;2423331;124628,347610331;701,6219;100;12;351,2294;False
76;1695412,625;164541,058492755;641,6805;100;12;351,2294;False
77;1695412,625;150665,394342778;213,4421;59,0918;12;351,2294;False
78;3422,4677734375;723,019019030035;136,011;21,10059;12;351,2294;False
79;2189770,25;256030,626957675;684,0685;104,3545;13;351,7836;False
80;3375722,25;172359,15134313;762,2399;100;13;351,7836;False
81;2792319,25;287226,28032358;726,9277;90;13;352,0316;False
82;2531210,5;130413,791248816;709,3034;100;13;351,0959;False
83;1621806,75;85790,5579982735;634,5995;100;13;351,0959;False
84;2926861;239031,338833591;735,5302;120;13;350,5717;False
85;2860828,25;358645,748755833;731,3461;110;13;350,5717;False
86;1869720,125;179554,970078441;657,5732;110;13;350,5717;False
87;2064350,375;293578,344390966;674,0558;110;13;350,3451;False
88;204260,125;13449,3874884624;378,047;90;13;350,6408;False
89;3271104,25;424528,114627569;756,2643;120;13;350,6408;False
90;2738424,75;286957,656116077;723,3945;100;13;349,3687;False
91;1491719,25;81842,2839324635;621,4723;130;13;349,3901;False
92;2091602,75;115243,485977929;676,2695;110;13;349,9034;False
93;2244202,25;299805,364379131;688,2805;100;13;349,9034;False
94;2522273,75;362520,082189149;708,6765;110;13;347,2495;False
95;2613550,25;151465,371435456;715;110;13;349,2011;True
96;2777991,5;243560,583463961;725,9935;120;13;349,2011;False
97;2538599,5;235890,145362782;709,8205;110;13;349,2011;False
98;2415657,25;223404,363067168;701,0659;120;13;349,2011;False
99;2373573;320345,528099684;697,9923;110;12;348,0986;False
100;97683,8046875;8709,23638285045;314,3804;80;11;345,8086;False
101;604506,6875;45096,8720175214;495,8499;100;11;345,8086;False
102;25340,25;4267,06924246773;224,3635;60;11;345,2193;False
103;1429711,75;115396,477609093;614,9108;100;11;346,1744;False
104;3263238;302951,948078871;755,8092;120;11;345,6971;False
105;2215654,75;119991,868010636;686,0812;120;10;342,9385;False
106;2970966,5;152386,27078147;738,2856;120;10;342,5323;False
107;97881,34375;7219,10258299932;314,5392;70;10;342,2732;False
108;2815141,5;254418,774123436;728,4086;110;10;342,2634;False
109;3055803,25;494428,576059942;743,5006;110;10;341,6659;False
110;144285,234375;12526,1492464274;346,5815;80;10;342,2634;False
111;2764609;462429,344427718;725,1176;110;10;340,6281;False
112;2011956,75;102119,948982951;669,7375;120;11;344,2699;False
113;2118708,25;201053,534336039;678,4499;120;11;344,3861;False
114;21479,580078125;2136,49211635664;215,281;50;11;344,3883;False
115;8019,6689453125;1906,02340594903;168,2818;40;11;344,3883;False
116;41278,90234375;4602,03681389596;253,473;70;11;344,8996;False
117;98929,5625;7811,6768357113;315,378;70;11;344,8996;False
118;1860837,375;182456,784705339;656,7908;110;12;347,8449;False
119;12186,1328125;1651,61272321604;186,8379;40;11;347,0815;False
120;20714,14453125;3861,23106896151;213,337;60;11;347,0815;False
121;1651613,875;95096,6583965506;637,4955;100;11;344,7901;False
122;3060048;362039,696075;743,7587;120;11;344,7901;False
123;2536388,5;238481,418950072;709,6659;120;11;344,7901;False
124;378002,0625;22751,5538708115;440,9339;90;11;344,7901;False
125;365127,375;21341,7283845207;437,1304;90;11;345,1377;False
